ts_code,symbol,name,area,industry,list_date,code
002278.SZ,002278,神开股份,上海,化工机械,20090811,002278
002461.SZ,002461,珠江啤酒,广东,啤酒,20100818,002461
002285.SZ,002285,世联行,深圳,房产服务,20090828,002285
002281.SZ,002281,光迅科技,湖北,通信设备,20090821,002281
002287.SZ,002287,奇正藏药,西藏,中成药,20090828,002287
002286.SZ,002286,保龄宝,山东,食品,20090828,002286
002289.SZ,002289,*ST宇顺,深圳,元器件,20090903,002289
300370.SZ,300370,安控科技,四川,电器仪表,20140123,300370
002290.SZ,002290,禾盛新材,江苏,家用电器,20090903,002290
002296.SZ,002296,辉煌科技,河南,通信设备,20090929,002296
002295.SZ,002295,精艺股份,广东,铜,20090929,002295
002291.SZ,002291,遥望科技,广东,广告包装,20090903,002291
002300.SZ,002300,太阳电缆,福建,电气设备,20091021,002300
002292.SZ,002292,奥飞娱乐,广东,影视音像,20090910,002292
002293.SZ,002293,罗莱生活,江苏,纺织,20090910,002293
002294.SZ,002294,信立泰,深圳,化学制药,20090910,002294
600999.SH,600999,招商证券,深圳,证券,20091117,600999
002297.SZ,002297,博云新材,湖南,航空,20090929,002297
300002.SZ,300002,神州泰岳,北京,互联网,20091030,300002
002599.SZ,002599,盛通股份,北京,广告包装,20110715,002599
601126.SH,601126,四方股份,北京,电气设备,20101231,601126
601633.SH,601633,长城汽车,河北,汽车整车,20110928,601633
002467.SZ,002467,二六三,北京,互联网,20100908,002467
002446.SZ,002446,盛路通信,广东,通信设备,20100713,002446
002448.SZ,002448,中原内配,河南,汽车配件,20100716,002448
002438.SZ,002438,江苏神通,江苏,机械基件,20100623,002438
002490.SZ,002490,山东墨龙,山东,化工机械,20101021,002490
002419.SZ,002419,天虹股份,深圳,百货,20100601,002419
300445.SZ,300445,康斯特,北京,电器仪表,20150424,300445
300353.SZ,300353,东土科技,北京,通信设备,20120927,300353
300444.SZ,300444,双杰电气,北京,电气设备,20150423,300444
002298.SZ,002298,中电鑫龙,安徽,电气设备,20090929,002298
002506.SZ,002506,协鑫集成,上海,电气设备,20101118,002506
601888.SH,601888,中国中免,北京,旅游服务,20091015,601888
002299.SZ,002299,圣农发展,福建,农业综合,20091021,002299
002301.SZ,002301,齐心集团,深圳,文教休闲,20091021,002301
002489.SZ,002489,浙江永强,浙江,家居用品,20101021,002489
002304.SZ,002304,洋河股份,江苏,白酒,20091106,002304
002306.SZ,002306,*ST云网,北京,酒店餐饮,20091111,002306
002365.SZ,002365,永安药业,湖北,化学制药,20100305,002365
002302.SZ,002302,西部建设,新疆,水泥,20091103,002302
002307.SZ,002307,北新路桥,新疆,建筑工程,20091111,002307
002350.SZ,002350,北京科锐,北京,电气设备,20100203,002350
002315.SZ,002315,焦点科技,江苏,互联网,20091209,002315
002305.SZ,002305,*ST南置,湖北,区域地产,20091106,002305
002303.SZ,002303,美盈森,深圳,造纸,20091103,002303
002756.SZ,002756,永兴材料,浙江,小金属,20150515,002756
002310.SZ,002310,东方新能,北京,新型电力,20091127,002310
601139.SH,601139,深圳燃气,深圳,供气供热,20091225,601139
002309.SZ,002309,中利集团,江苏,电气设备,20091127,002309
002311.SZ,002311,海大集团,广东,饲料,20091127,002311
002312.SZ,002312,川发龙蟒,四川,化工原料,20091203,002312
002523.SZ,002523,天桥起重,湖南,专用机械,20101210,002523
601618.SH,601618,中国中冶,北京,建筑工程,20090921,601618
002313.SZ,002313,日海智能,深圳,通信设备,20091203,002313
002314.SZ,002314,南山控股,深圳,区域地产,20091203,002314
002316.SZ,002316,亚联发展,吉林,软件服务,20091209,002316
002356.SZ,002356,赫美集团,深圳,其他商业,20100209,002356
601117.SH,601117,中国化学,北京,建筑工程,20100107,601117
002318.SZ,002318,久立特材,浙江,特种钢,20091211,002318
002327.SZ,002327,富安娜,深圳,纺织,20091230,002327
002317.SZ,002317,众生药业,广东,中成药,20091211,002317
002319.SZ,002319,乐通股份,广东,染料涂料,20091211,002319
002474.SZ,002474,榕基软件,福建,软件服务,20100915,002474
002321.SZ,002321,华英农业,河南,农业综合,20091216,002321
300010.SZ,300010,豆神教育,北京,软件服务,20091030,300010
300001.SZ,300001,特锐德,山东,电气设备,20091030,300001
002331.SZ,002331,皖通科技,安徽,软件服务,20100106,002331
300004.SZ,300004,南风股份,广东,电气设备,20091030,300004
300008.SZ,300008,天海防务,上海,船舶,20091030,300008
300003.SZ,300003,乐普医疗,北京,医疗保健,20091030,300003
300006.SZ,300006,莱美药业,重庆,化学制药,20091030,300006
300007.SZ,300007,汉威科技,河南,电器仪表,20091030,300007
300014.SZ,300014,亿纬锂能,广东,电气设备,20091030,300014
300009.SZ,300009,安科生物,安徽,生物制药,20091030,300009
300011.SZ,300011,鼎汉技术,北京,运输设备,20091030,300011
300005.SZ,300005,探路者,北京,服饰,20091030,300005
300013.SZ,300013,新宁物流,河南,仓储物流,20091030,300013
601801.SH,601801,皖新传媒,安徽,出版业,20100118,601801
002328.SZ,002328,新朋股份,上海,汽车配件,20091230,002328
300012.SZ,300012,华测检测,深圳,电器仪表,20091030,300012
300018.SZ,300018,中元股份,湖北,电气设备,20091030,300018
300071.SZ,300071,福石控股,北京,广告包装,20100421,300071
300017.SZ,300017,网宿科技,上海,软件服务,20091030,300017
300015.SZ,300015,爱尔眼科,湖南,医疗保健,20091030,300015
300019.SZ,300019,硅宝科技,四川,化工原料,20091030,300019
300020.SZ,300020,ST银江,浙江,软件服务,20091030,300020
300022.SZ,300022,吉峰科技,四川,农用机械,20091030,300022
300024.SZ,300024,机器人,辽宁,专用机械,20091030,300024
300021.SZ,300021,大禹节水,甘肃,建筑工程,20091030,300021
300033.SZ,300033,同花顺,浙江,软件服务,20091225,300033
002320.SZ,002320,海峡股份,海南,水运,20091216,002320
601877.SH,601877,正泰电器,浙江,电气设备,20100121,601877
300027.SZ,300027,华谊兄弟,浙江,影视音像,20091030,300027
300026.SZ,300026,红日药业,天津,中成药,20091030,300026
300025.SZ,300025,华星创业,浙江,通信设备,20091030,300025
002324.SZ,002324,普利特,上海,塑料,20091218,002324
002322.SZ,002322,理工能科,浙江,软件服务,20091218,002322
002323.SZ,002323,雅博股份,山东,建筑工程,20091218,002323
002326.SZ,002326,永太科技,浙江,化工原料,20091222,002326
002330.SZ,002330,得利斯,山东,食品,20100106,002330
002329.SZ,002329,皇氏集团,广西,乳制品,20100106,002329
002333.SZ,002333,罗普斯金,江苏,其他建材,20100112,002333
002332.SZ,002332,仙琚制药,浙江,化学制药,20100112,002332
002334.SZ,002334,英威腾,深圳,电气设备,20100113,002334
002337.SZ,002337,赛象科技,天津,化工机械,20100115,002337
002335.SZ,002335,科华数据,福建,电气设备,20100113,002335
002338.SZ,002338,奥普光电,吉林,电器仪表,20100115,002338
002340.SZ,002340,格林美,深圳,小金属,20100122,002340
002561.SZ,002561,徐家汇,上海,百货,20110303,002561
002339.SZ,002339,积成电子,山东,电气设备,20100122,002339
002344.SZ,002344,海宁皮城,浙江,商品城,20100126,002344
300031.SZ,300031,宝通科技,江苏,互联网,20091225,300031
300139.SZ,300139,晓程科技,北京,黄金,20101112,300139
002342.SZ,002342,巨力索具,河北,机械基件,20100126,002342
002538.SZ,002538,ST司特,安徽,农药化肥,20110118,002538
002343.SZ,002343,慈文传媒,江西,影视音像,20100126,002343
002345.SZ,002345,潮宏基,广东,服饰,20100128,002345
002346.SZ,002346,柘中股份,上海,电气设备,20100128,002346
002347.SZ,002347,泰尔股份,安徽,机械基件,20100128,002347
002348.SZ,002348,高乐股份,广东,文教休闲,20100203,002348
002381.SZ,002381,双箭股份,浙江,橡胶,20100402,002381
300034.SZ,300034,钢研高纳,北京,航空,20091225,300034
300032.SZ,300032,金龙机电,浙江,元器件,20091225,300032
002349.SZ,002349,精华制药,江苏,中成药,20100203,002349
601678.SH,601678,滨化股份,山东,化工原料,20100223,601678
002351.SZ,002351,漫步者,深圳,IT设备,20100205,002351
002352.SZ,002352,顺丰控股,深圳,仓储物流,20100205,002352
002591.SZ,002591,恒大高新,江西,环境保护,20110621,002591
002355.SZ,002355,兴民智通,山东,汽车配件,20100209,002355
002353.SZ,002353,杰瑞股份,山东,化工机械,20100205,002353
300029.SZ,300029,*ST天龙,江苏,建筑工程,20091225,300029
002354.SZ,002354,天娱数科,辽宁,互联网,20100209,002354
300035.SZ,300035,中科电气,湖南,电气设备,20091225,300035
300247.SZ,300247,融捷健康,安徽,医疗保健,20110729,300247
300036.SZ,300036,超图软件,北京,软件服务,20091225,300036
300030.SZ,300030,阳普医疗,广东,医疗保健,20091225,300030
002358.SZ,002358,森源电气,河南,电气设备,20100210,002358
002549.SZ,002549,凯美特气,湖南,环境保护,20110218,002549
300041.SZ,300041,回天新材,湖北,化工原料,20100108,300041
300037.SZ,300037,新宙邦,深圳,化工原料,20100108,300037
002357.SZ,002357,富临运业,四川,公共交通,20100210,002357
002455.SZ,002455,百川股份,江苏,化工原料,20100803,002455
002370.SZ,002370,亚太药业,浙江,化学制药,20100316,002370
002375.SZ,002375,亚厦股份,浙江,装修装饰,20100323,002375
601688.SH,601688,华泰证券,江苏,证券,20100226,601688
002369.SZ,002369,卓翼科技,深圳,通信设备,20100316,002369
300040.SZ,300040,九洲集团,黑龙江,新型电力,20100108,300040
601058.SH,601058,赛轮轮胎,山东,汽车配件,20110630,601058
002360.SZ,002360,同德化工,山西,化工原料,20100303,002360
002364.SZ,002364,中恒电气,浙江,电气设备,20100305,002364
300039.SZ,300039,上海凯宝,上海,中成药,20100108,300039
002367.SZ,002367,康力电梯,江苏,运输设备,20100312,002367
002366.SZ,002366,融发核电,四川,专用机械,20100312,002366
601179.SH,601179,中国西电,陕西,电气设备,20100128,601179
002361.SZ,002361,神剑股份,安徽,化工原料,20100303,002361
002368.SZ,002368,太极股份,北京,软件服务,20100312,002368
002374.SZ,002374,中锐股份,山东,广告包装,20100318,002374
300042.SZ,300042,朗科科技,深圳,IT设备,20100108,300042
300045.SZ,300045,华力创通,北京,IT设备,20100120,300045
300049.SZ,300049,福瑞医科,内蒙,医疗保健,20100120,300049
300047.SZ,300047,天源迪科,深圳,软件服务,20100120,300047
002371.SZ,002371,北方华创,北京,半导体,20100316,002371
300048.SZ,300048,合康新能,北京,电气设备,20100120,300048
002373.SZ,002373,千方科技,北京,软件服务,20100318,002373
002380.SZ,002380,科远智慧,江苏,软件服务,20100331,002380
002566.SZ,002566,益盛药业,吉林,中成药,20110318,002566
002372.SZ,002372,伟星新材,浙江,其他建材,20100318,002372
002376.SZ,002376,新北洋,山东,IT设备,20100323,002376
002397.SZ,002397,梦洁股份,湖南,纺织,20100429,002397
601106.SH,601106,中国一重,黑龙江,工程机械,20100209,601106
002378.SZ,002378,章源钨业,江西,小金属,20100331,002378
300050.SZ,300050,世纪鼎利,广东,通信设备,20100120,300050
300044.SZ,300044,*ST赛为,深圳,软件服务,20100120,300044
300046.SZ,300046,台基股份,湖北,半导体,20100120,300046
300043.SZ,300043,星辉娱乐,广东,互联网,20100120,300043
603199.SH,603199,九华旅游,安徽,旅游景点,20150326,603199
002383.SZ,002383,合众思壮,北京,通信设备,20100402,002383
002363.SZ,002363,隆基机械,山东,汽车配件,20100305,002363
002379.SZ,002379,宏桥控股,山东,铝,20100331,002379
002382.SZ,002382,蓝帆医疗,山东,医疗保健,20100402,002382
002421.SZ,002421,达实智能,深圳,软件服务,20100603,002421
300277.SZ,300277,汽轮科技,浙江,机械基件,20111123,300277
300051.SZ,300051,琏升科技,江苏,综合类,20100211,300051
002392.SZ,002392,北京利尔,北京,其他建材,20100423,002392
002630.SZ,002630,ST华西,四川,专用机械,20111111,002630
002385.SZ,002385,大北农,北京,饲料,20100409,002385
002384.SZ,002384,东山精密,江苏,元器件,20100409,002384
002386.SZ,002386,天原股份,四川,化工原料,20100409,002386
002377.SZ,002377,国创高新,湖北,其他建材,20100323,002377
300052.SZ,300052,中青宝,深圳,互联网,20100211,300052
300054.SZ,300054,鼎龙股份,湖北,化工原料,20100211,300054
300264.SZ,300264,佳创视讯,深圳,软件服务,20110916,300264
002394.SZ,002394,联发股份,江苏,纺织,20100423,002394
002393.SZ,002393,力生制药,天津,化学制药,20100423,002393
601158.SH,601158,重庆水务,重庆,水务,20100329,601158
002388.SZ,002388,新亚制程,浙江,元器件,20100413,002388
300053.SZ,300053,航宇微,广东,半导体,20100211,300053
300057.SZ,300057,万顺新材,广东,铝,20100226,300057
300055.SZ,300055,万邦达,北京,石油加工,20100226,300055
300056.SZ,300056,中创环保,福建,环境保护,20100226,300056
300058.SZ,300058,蓝色光标,北京,广告包装,20100226,300058
002407.SZ,002407,多氟多,河南,化工原料,20100518,002407
002387.SZ,002387,维信诺,江苏,元器件,20100413,002387
002395.SZ,002395,双象股份,江苏,塑料,20100429,002395
002389.SZ,002389,航天彩虹,浙江,航空,20100413,002389
002398.SZ,002398,垒知集团,福建,其他建材,20100506,002398
002390.SZ,002390,信邦制药,贵州,医药商业,20100416,002390
002391.SZ,002391,长青股份,江苏,农药化肥,20100416,002391
601101.SH,601101,昊华能源,北京,煤炭开采,20100331,601101
002399.SZ,002399,海普瑞,深圳,化学制药,20100506,002399
002410.SZ,002410,广联达,北京,软件服务,20100525,002410
002408.SZ,002408,齐翔腾达,山东,化工原料,20100518,002408
002401.SZ,002401,中远海科,上海,软件服务,20100506,002401
002400.SZ,002400,省广集团,广东,广告包装,20100506,002400
002404.SZ,002404,嘉欣丝绸,浙江,纺织,20100511,002404
002406.SZ,002406,远东传动,河南,汽车配件,20100518,002406
300059.SZ,300059,东方财富,上海,证券,20100319,300059
002808.SZ,002808,*ST恒久,江苏,元器件,20160812,002808
002405.SZ,002405,四维图新,北京,软件服务,20100518,002405
002403.SZ,002403,爱仕达,浙江,家用电器,20100511,002403
002402.SZ,002402,和而泰,深圳,元器件,20100511,002402
002409.SZ,002409,雅克科技,江苏,半导体,20100525,002409
002412.SZ,002412,汉森制药,湖南,中成药,20100525,002412
601010.SH,601010,文峰股份,江苏,百货,20110603,601010
300061.SZ,300061,旗天科技,上海,互联网,20100319,300061
002416.SZ,002416,爱施德,深圳,电器连锁,20100528,002416
002415.SZ,002415,海康威视,浙江,IT设备,20100528,002415
002414.SZ,002414,高德红外,湖北,电器仪表,20100716,002414
002413.SZ,002413,雷科防务,北京,通信设备,20100528,002413
300098.SZ,300098,高新兴,广东,软件服务,20100728,300098
300062.SZ,300062,中能电气,福建,电气设备,20100319,300062
300087.SZ,300087,荃银高科,安徽,种植业,20100526,300087
300066.SZ,300066,三川智慧,江西,电器仪表,20100326,300066
002425.SZ,002425,凯撒文化,广东,互联网,20100608,002425
300063.SZ,300063,天龙集团,广东,互联网,20100326,300063
300065.SZ,300065,海兰信,北京,船舶,20100326,300065
300068.SZ,300068,南都电源,浙江,电气设备,20100421,300068
002418.SZ,002418,康盛股份,浙江,家用电器,20100601,002418
002420.SZ,002420,毅昌科技,广东,家用电器,20100601,002420
601369.SH,601369,陕鼓动力,陕西,机械基件,20100428,601369
002422.SZ,002422,科伦药业,四川,化学制药,20100603,002422
002423.SZ,002423,中粮资本,河南,多元金融,20100603,002423
002428.SZ,002428,云南锗业,云南,小金属,20100608,002428
002442.SZ,002442,龙星科技,河北,化工原料,20100706,002442
002424.SZ,002424,ST百灵,贵州,中成药,20100603,002424
002426.SZ,002426,胜利精密,江苏,元器件,20100608,002426
002427.SZ,002427,尤夫股份,浙江,化纤,20100608,002427
002431.SZ,002431,棕榈股份,河南,建筑工程,20100610,002431
002456.SZ,002456,欧菲光,深圳,元器件,20100803,002456
601188.SH,601188,龙江交通,黑龙江,路桥,20100319,601188
601518.SH,601518,吉林高速,吉林,路桥,20100319,601518
